Published,Date,千代田区,中央区,港区,新宿区,文京区,台東区,墨田区,江東区,品川区,目黒区,大田区,世田谷区,渋谷区,中野区,杉並区,豊島区,北区,荒川区,板橋区,練馬区,足立区,葛飾区,江戸川区,八王子市,立川市,武蔵野市,三鷹市,青梅市,府中市,昭島市,調布市,町田市,小金井市,小平市,日野市,東村山市,国分寺市,国立市,福生市,狛江市,東大和市,清瀬市,東久留米市,武蔵村山市,多摩市,稲城市,羽村市,あきる野市,西東京市,瑞穂町,日の出町,檜原村,奥多摩町,大島町,利島村,新島村,神津島村,三宅村,御蔵島村,八丈町,青ヶ島村,小笠原村,都外,調査中,小計
2020/8/8 20:30,2020/08/07,96,277,709,2069,290,333,282,496,553,471,497,1261,565,714,582,495,314,220,530,622,625,311,459,176,75,66,110,18,145,27,111,140,74,93,50,42,52,18,15,50,20,27,49,8,71,31,6,14,138,3,1,0,0,0,0,0,0,0,1,0,0,0,682,23,15107
2020/8/9 19:45,2020/08/08,96,288,728,2149,292,345,289,505,566,486,500,1305,587,732,602,499,319,226,540,638,642,318,478,179,76,68,114,18,154,27,113,145,74,94,50,43,55,19,15,54,20,27,51,8,72,32,6,14,141,3,1,0,0,0,0,0,0,0,1,0,0,0,709,23,15536
2020/8/10 20:00,2020/08/09,100,293,745,2174,294,350,292,514,590,496,520,1340,608,736,625,509,327,230,551,650,658,320,488,182,77,72,115,18,159,27,117,146,74,96,53,43,58,20,16,55,23,27,51,8,73,32,6,14,146,3,1,0,0,0,0,0,0,0,1,0,0,0,721,23,15867
2020/8/11 20:00,2020/08/10,101,299,760,2198,294,351,299,520,594,508,525,1355,618,753,629,517,329,232,552,661,664,331,490,184,78,73,117,18,160,28,117,147,74,97,53,44,58,20,16,56,23,28,52,8,73,32,6,14,149,3,1,0,0,0,0,0,0,0,1,0,0,0,731,23,16064
2020/8/12 20:00,2020/08/11,102,303,770,2211,295,357,301,520,611,519,530,1366,621,757,631,519,330,241,561,678,672,333,501,186,79,76,118,19,162,28,120,152,75,98,53,44,58,20,17,58,23,28,52,8,75,33,6,14,149,3,1,0,0,0,0,0,0,0,1,0,0,0,744,23,16252
2020/8/13 19:45,2020/08/12,103,304,784,2216,302,358,305,526,625,524,539,1386,624,765,658,528,337,243,573,680,678,339,508,186,82,83,121,19,168,28,122,154,77,100,54,44,58,20,17,59,23,28,53,8,75,35,6,14,153,3,1,0,0,0,0,0,0,0,1,0,0,0,754,23,16474
2020/8/14 20:00,2020/08/13,104,308,808,2226,306,371,307,536,633,530,546,1401,626,773,674,541,343,248,580,681,681,347,514,186,84,84,122,19,169,28,124,157,77,100,56,45,58,20,17,59,23,28,53,8,76,36,6,14,154,3,1,0,0,0,0,0,0,0,1,0,0,0,765,23,16680
2020/8/15 20:15,2020/08/14,112,318,832,2275,315,374,312,543,655,543,564,1450,642,774,687,543,348,254,594,687,696,353,528,190,88,87,128,19,174,29,130,163,81,101,57,47,62,23,18,60,24,29,53,9,78,39,6,14,158,3,1,0,0,0,0,0,0,0,1,0,0,0,775,23,17069
2020/8/16 20:15,2020/08/15,112,327,846,2298,321,386,320,560,664,556,583,1470,663,797,710,558,353,260,606,714,711,365,543,195,88,89,130,20,181,29,130,167,81,102,59,48,63,24,18,63,24,29,54,10,80,40,6,14,161,3,1,0,0,0,0,0,0,0,1,0,0,0,798,23,17454
2020/8/17 19:30,2020/08/16,112,334,856,2322,323,393,321,573,671,565,601,1496,672,810,726,564,360,262,618,732,721,368,546,195,88,93,132,20,182,29,133,173,83,103,59,49,66,24,18,64,24,29,55,10,80,40,6,14,163,3,1,0,0,0,0,0,0,0,1,0,0,0,808,23,17714
2020/8/18 19:30,2020/08/17,112,338,861,2340,325,394,327,578,673,569,619,1504,680,831,735,564,366,264,625,737,726,368,549,196,89,96,133,20,182,29,135,175,84,103,59,49,67,24,18,65,24,29,55,10,80,40,6,15,163,3,1,0,0,0,0,0,0,0,1,0,0,0,816,23,17875
2020/8/19 20:00,2020/08/18,114,342,874,2349,329,395,329,589,681,571,637,1516,685,835,749,576,369,265,628,744,738,374,563,201,90,97,133,21,183,31,137,178,86,104,62,49,67,24,18,65,24,29,55,11,80,41,6,15,166,3,1,0,0,0,0,0,0,0,1,0,0,0,829,23,18082
2020/8/20 20:15,2020/08/19,114,344,891,2354,336,408,334,596,683,573,651,1527,688,843,753,576,373,267,640,754,750,384,570,203,90,98,134,21,186,32,137,182,88,105,63,50,67,24,18,65,25,29,55,12,80,41,6,15,169,3,1,0,0,0,0,0,0,0,1,0,0,0,836,23,18268
2020/8/21 19:45,2020/08/20,115,350,917,2388,342,418,344,615,702,587,662,1542,694,857,776,590,377,274,649,760,759,392,589,206,90,99,137,24,187,34,138,188,90,106,63,51,68,25,18,65,25,30,56,13,81,42,6,19,169,3,1,0,0,0,0,0,0,0,1,0,0,0,850,23,18607
2020/8/22 19:15,2020/08/21,118,360,929,2403,346,423,348,632,716,601,675,1560,698,871,794,597,379,276,657,770,766,395,600,213,90,102,141,24,188,36,139,190,93,109,64,51,68,25,18,66,25,30,56,13,81,42,6,21,172,3,1,1,0,0,0,0,0,0,1,0,0,0,859,23,18865
2020/8/23 19:45,2020/08/22,118,364,945,2421,350,427,354,648,727,614,681,1565,701,882,812,612,384,279,670,777,777,399,609,215,91,105,142,26,190,38,139,191,94,109,65,51,70,25,18,67,26,32,57,14,84,46,6,21,172,3,1,1,0,0,0,0,0,0,1,0,0,0,882,23,19121
2020/8/24 19:30,2020/08/23,118,368,958,2438,353,431,368,656,736,619,688,1570,712,891,825,614,388,282,676,791,786,402,620,221,92,105,143,26,190,38,140,194,95,110,67,51,70,25,18,68,26,32,58,14,85,46,6,24,174,3,1,1,0,0,0,0,0,0,1,0,0,0,896,23,19333
2020/8/25 19:30,2020/08/24,118,371,960,2449,354,431,368,658,736,627,689,1571,717,898,827,615,389,283,683,797,790,407,625,229,92,105,146,28,190,38,143,194,95,110,68,51,70,25,18,68,26,32,58,14,85,46,6,25,174,3,1,1,0,0,0,0,0,0,1,0,0,0,900,23,19428
2020/8/26 20:00,2020/08/25,119,373,969,2457,362,432,372,661,742,636,702,1591,721,904,837,625,393,289,685,803,796,413,630,232,92,106,147,30,193,38,144,194,95,110,68,51,70,25,18,68,26,33,58,15,87,46,7,28,177,3,1,1,0,0,0,0,0,0,1,0,0,0,911,23,19610
2020/8/27 19:30,2020/08/26,122,375,975,2461,370,439,381,671,744,638,706,1633,757,909,847,626,398,291,693,809,803,422,642,234,93,106,150,30,195,38,144,199,96,114,68,52,71,25,18,69,27,33,58,16,88,47,7,28,178,3,1,1,0,0,0,0,0,0,1,0,0,0,921,23,19846
2020/8/28 19:30,2020/08/27,122,377,988,2488,375,446,389,677,758,644,715,1656,759,915,859,633,401,295,707,815,817,422,654,241,95,109,151,31,198,39,145,203,96,116,70,52,72,25,18,69,28,35,58,17,89,47,7,29,180,3,1,1,0,0,0,0,0,0,1,0,0,0,935,23,20096
2020/8/29 20:00,2020/08/28,122,383,992,2499,377,450,398,689,769,650,729,1672,793,916,865,635,403,295,717,815,830,426,666,256,97,110,153,31,200,39,147,203,97,119,71,52,72,25,18,70,28,35,58,17,90,48,8,29,182,4,1,1,0,0,0,0,0,0,1,0,0,0,946,23,20322
2020/8/30 19:00,2020/08/29,122,385,1012,2510,381,453,406,702,777,662,737,1694,799,935,878,638,405,295,729,820,844,436,673,265,97,111,154,31,200,39,147,208,97,122,72,53,72,27,18,71,28,35,59,18,91,50,8,29,184,4,1,1,0,0,0,0,0,0,1,0,0,0,960,23,20569
2020/8/31 19:15,2020/08/30,122,389,1014,2525,382,463,409,712,777,666,749,1699,806,941,883,640,410,296,738,828,851,439,679,268,97,112,156,32,202,39,150,209,97,124,72,53,73,27,18,71,28,35,59,18,91,50,8,29,185,4,1,1,0,0,0,0,0,0,1,0,0,0,966,23,20717
2020/9/1 19:15,2020/08/31,123,389,1018,2537,382,463,417,716,778,670,755,1703,812,948,886,640,410,296,740,831,856,446,679,270,98,112,158,33,202,40,151,209,98,124,72,53,76,29,18,71,29,35,59,18,91,51,8,29,186,4,1,1,0,0,0,0,0,0,1,0,0,0,972,23,20817
2020/9/2 19:30,2020/09/01,127,394,1021,2545,383,468,420,720,781,677,766,1741,814,955,889,649,412,299,744,836,866,449,682,271,99,113,160,33,203,41,153,209,98,125,73,53,78,29,18,71,29,35,59,18,92,51,8,29,188,4,1,1,0,3,0,0,0,0,1,0,0,0,980,23,20987
2020/9/3 19:15,2020/09/02,128,395,1021,2548,385,474,426,721,785,683,772,1762,823,959,891,652,415,302,754,843,873,453,687,274,99,114,162,34,203,41,153,213,100,125,73,53,78,29,18,71,29,35,59,18,92,51,10,29,191,5,1,1,0,5,0,0,0,0,1,0,0,0,986,23,21128
2020/9/4 19:15,2020/09/03,129,398,1035,2562,390,480,430,733,794,685,788,1781,828,961,897,660,416,306,759,850,885,468,692,280,99,117,164,36,204,42,153,214,100,126,76,55,78,30,18,71,29,35,59,18,93,51,12,29,192,5,1,1,0,5,0,0,0,0,1,0,0,0,995,23,21339
2020/9/5 20:00,2020/09/04,132,401,1044,2571,391,481,433,740,798,688,794,1788,837,968,904,664,419,307,762,857,897,472,694,284,99,118,165,36,205,42,153,216,101,126,77,56,79,30,18,72,29,35,59,18,93,52,12,30,192,5,1,1,0,5,0,0,0,0,1,0,0,0,1000,23,21475
2020/9/6 19:15,2020/09/05,134,402,1053,2577,397,487,437,745,798,692,798,1812,847,969,910,668,424,310,766,862,908,487,706,287,101,121,168,36,207,43,158,216,104,128,77,56,79,30,18,72,30,35,59,18,94,52,13,30,195,6,1,1,0,5,0,0,0,0,1,0,0,0,1003,23,21656
2020/9/7 19:15,2020/09/06,134,408,1060,2582,400,494,445,747,802,695,803,1813,849,971,911,668,426,313,767,868,920,487,706,291,102,123,169,40,210,44,158,217,104,128,77,56,81,30,18,73,30,35,59,18,94,52,12,31,197,7,1,1,0,5,0,0,0,0,1,0,0,0,1016,23,21772
2020/9/8 19:15,2020/09/07,134,410,1064,2588,401,494,447,749,806,698,807,1813,861,972,916,670,427,313,769,872,921,487,709,291,102,126,172,40,211,44,159,217,105,128,77,56,83,30,18,73,30,35,59,21,94,52,12,31,197,7,1,1,0,5,0,0,0,0,1,0,0,0,1020,23,21849
2020/9/9 19:30,2020/09/08,135,412,1071,2597,406,499,449,757,810,703,810,1842,864,975,920,677,431,317,774,875,937,498,713,294,102,129,173,43,213,44,160,219,105,128,77,56,83,30,18,73,30,35,59,21,94,52,12,31,197,7,1,1,0,5,0,0,0,0,1,0,0,0,1031,23,22019
2020/9/10 19:30,2020/09/09,136,413,1074,2605,408,510,451,758,813,710,816,1853,874,980,927,679,436,322,781,877,951,500,722,297,102,129,174,47,214,46,162,220,107,128,78,56,83,30,18,73,31,36,59,21,94,53,13,31,197,7,1,1,0,5,0,0,0,0,1,1,0,0,1034,23,22168
2020/9/11 19:15,2020/09/10,138,416,1088,2622,415,523,455,771,821,716,847,1874,882,987,934,684,439,325,783,885,968,515,742,307,102,129,174,49,218,46,165,220,105,133,79,58,83,31,18,73,31,36,60,21,94,53,14,31,196,7,1,1,0,5,0,0,0,0,1,3,0,0,1046,24,22444
2020/9/12 19:15,2020/09/11,139,417,1093,2634,417,526,460,773,829,722,858,1895,888,998,943,690,442,326,788,893,975,521,753,313,102,132,175,51,221,46,167,222,105,133,79,58,84,32,18,73,31,38,61,21,95,53,15,32,196,7,1,1,0,5,0,0,0,0,1,3,0,0,1056,24,22631
2020/9/13 19:00,2020/09/12,139,420,1098,2645,420,533,470,784,835,729,870,1911,893,1008,951,699,444,331,793,900,987,523,772,330,102,135,180,51,222,46,171,222,107,133,79,58,84,33,18,74,31,40,61,21,95,53,15,33,197,7,1,1,0,5,0,0,0,0,1,3,0,0,1069,24,22857
2020/9/14 19:15,2020/09/13,139,422,1100,2655,420,538,472,790,841,734,885,1914,897,1015,957,706,447,335,796,903,990,534,774,344,102,137,180,51,224,46,173,224,107,134,80,58,86,33,18,74,31,40,61,21,95,53,15,34,197,7,1,1,0,5,0,0,0,0,1,3,0,0,1079,24,23003
2020/9/15 19:30,2020/09/14,139,427,1100,2663,420,538,476,791,843,735,890,1916,901,1019,958,708,448,335,797,910,992,534,780,350,102,138,181,54,225,46,173,224,107,134,82,58,86,33,18,74,31,41,61,21,95,53,16,34,198,7,1,1,0,5,0,0,0,0,1,4,0,0,1085,24,23083
2020/9/16 19:15,2020/09/15,141,433,1111,2677,422,543,478,796,846,741,899,1949,905,1020,961,710,448,339,800,919,1003,540,801,355,102,139,182,54,228,46,174,224,109,135,82,58,86,34,19,74,31,41,61,21,95,53,16,34,200,7,1,1,0,5,0,0,0,0,1,4,0,0,1096,24,23274
2020/9/17 19:00,2020/09/16,142,435,1113,2679,427,548,481,801,851,746,912,1958,909,1024,967,710,450,346,811,924,1007,542,810,374,102,139,182,59,232,47,177,226,109,136,83,58,86,36,19,74,31,41,61,21,96,54,17,34,200,7,1,1,0,5,0,0,0,0,1,4,0,0,1106,25,23437
2020/9/18 19:30,2020/09/17,143,440,1122,2689,430,551,491,804,858,750,924,1973,916,1025,971,710,456,347,812,931,1011,544,826,387,102,139,182,63,233,47,178,227,111,136,84,59,86,36,19,74,31,41,61,22,97,54,17,34,204,8,2,1,0,5,0,0,0,0,1,4,0,0,1114,25,23608
2020/9/19 19:30,2020/09/18,143,445,1126,2696,431,559,496,814,866,755,943,1989,927,1030,977,716,460,347,820,938,1018,551,842,396,103,141,182,66,240,48,183,230,113,137,84,59,87,37,19,74,31,41,62,22,98,55,17,34,205,8,3,1,0,5,0,0,0,0,1,4,0,0,1128,25,23828
2020/9/20 19:00,2020/09/19,144,454,1139,2706,432,563,496,816,874,767,953,2012,935,1033,990,717,467,349,826,942,1024,563,869,397,103,143,183,67,244,49,185,231,113,138,85,59,87,37,19,75,31,41,62,22,99,56,17,34,208,8,3,1,0,5,0,0,0,0,1,4,0,2,1141,25,24046
2020/9/21 19:00,2020/09/20,144,457,1145,2712,433,568,499,824,878,775,963,2017,936,1035,997,717,470,351,835,950,1032,565,889,405,103,146,184,69,245,49,190,233,113,139,85,60,87,39,19,76,31,41,62,22,99,58,17,34,209,8,3,1,0,5,0,0,0,0,1,4,0,2,1152,25,24208
2020/9/22 18:45,2020/09/21,144,459,1150,2714,435,568,503,825,883,784,969,2020,939,1039,998,719,473,353,836,951,1035,571,897,410,103,148,184,70,246,50,191,233,113,140,85,60,88,40,20,76,31,41,63,22,99,58,19,34,209,10,4,1,0,5,0,0,0,0,1,4,0,2,1156,25,24306
2020/9/23 19:15,2020/09/22,145,463,1150,2718,437,572,503,825,888,786,971,2040,939,1039,1005,725,475,353,836,953,1036,575,903,412,105,150,185,70,246,50,192,234,113,140,85,60,88,40,20,76,31,41,63,22,100,58,19,34,209,10,4,1,0,5,0,0,0,0,1,4,0,2,1162,25,24394
2020/9/24 19:30,2020/09/23,145,463,1154,2719,437,573,503,827,888,786,980,2041,941,1042,1006,727,477,356,837,955,1037,575,908,412,105,151,185,72,248,50,193,234,113,140,85,60,88,40,20,76,31,41,64,22,100,58,20,35,209,11,4,1,1,5,0,0,0,0,1,4,0,2,1170,25,24453
2020/9/25 19:30,2020/09/24,145,466,1163,2730,437,576,504,830,890,796,990,2054,942,1045,1014,735,479,360,838,957,1039,580,951,417,107,152,188,73,250,50,197,241,114,140,86,60,88,40,21,76,31,41,64,23,102,58,20,35,211,11,4,1,1,5,0,0,0,0,1,4,0,2,1188,25,24648
2020/9/26 19:15,2020/09/25,147,467,1168,2738,438,582,510,843,892,800,1006,2073,950,1049,1020,743,484,366,846,958,1049,588,963,417,107,153,188,75,252,50,199,241,115,141,89,61,88,41,21,76,31,41,65,24,105,61,20,35,212,11,4,1,1,5,0,0,0,0,1,4,0,2,1201,25,24843
2020/9/27 19:30,2020/09/26,148,472,1177,2756,442,586,516,853,902,807,1025,2094,961,1056,1029,749,487,368,850,963,1057,603,987,419,109,159,192,76,258,50,202,248,119,142,92,61,88,41,21,78,32,41,66,24,107,61,20,36,214,11,4,1,1,5,0,0,0,0,1,4,0,2,1215,25,25113
2020/9/28 19:00,2020/09/27,149,477,1184,2769,444,586,518,857,908,812,1040,2098,970,1057,1038,750,488,371,850,969,1067,611,990,420,109,162,195,78,259,50,202,251,119,143,92,62,88,41,21,78,32,41,66,24,107,61,20,36,216,11,4,1,1,5,0,0,0,0,1,4,0,2,1226,26,25257
2020/9/29 19:30,2020/09/28,150,480,1191,2774,445,588,519,859,909,817,1048,2104,971,1060,1038,753,488,372,851,972,1069,612,992,422,109,162,196,79,263,50,204,251,119,143,92,62,89,41,21,78,32,41,67,24,108,61,20,36,216,11,4,1,1,5,0,0,0,0,1,4,0,2,1232,26,25335
2020/9/30 19:00,2020/09/29,150,484,1201,2780,448,595,526,863,919,822,1062,2135,982,1065,1046,760,490,373,854,974,1074,621,1015,422,112,162,197,79,264,50,204,251,119,143,93,63,90,43,21,78,32,41,67,23,110,61,20,36,218,11,4,1,1,5,0,0,0,0,1,4,0,2,1248,29,25544
2020/10/1 19:15,2020/09/30,152,487,1212,2787,454,603,530,867,928,829,1075,2148,989,1071,1049,762,492,376,860,987,1087,624,1027,422,113,163,198,80,264,50,206,253,119,143,95,63,91,43,21,79,32,41,67,23,117,61,20,36,223,11,4,1,1,5,0,0,0,0,1,4,0,2,1261,29,25738
2020/10/2 19:15,2020/10/01,154,491,1216,2805,455,608,532,872,939,836,1098,2162,993,1076,1063,766,495,383,864,1025,1092,630,1042,423,115,165,198,81,265,51,206,254,119,143,96,64,92,43,21,79,32,41,69,23,118,61,20,36,228,11,4,1,1,5,0,0,0,0,1,4,0,2,1275,29,25973
2020/10/3 19:30,2020/10/02,154,496,1221,2818,458,610,539,874,948,841,1112,2178,1001,1086,1065,770,497,384,870,1034,1097,635,1062,426,118,167,202,83,265,54,210,255,121,145,96,65,93,43,21,79,32,41,70,23,122,63,20,36,228,11,4,1,1,5,0,0,0,0,1,4,0,2,1283,29,26169
2020/10/4 19:00,2020/10/03,154,500,1227,2825,462,616,543,884,956,844,1130,2191,1010,1097,1071,777,499,386,875,1047,1110,638,1069,428,121,168,206,83,266,54,212,259,121,148,97,65,94,43,21,79,32,41,71,23,125,64,20,37,232,11,4,1,1,5,0,0,0,0,1,4,0,2,1297,29,26376
2020/10/5 19:15,2020/10/04,154,504,1229,2832,465,622,547,889,964,847,1142,2194,1013,1100,1073,778,500,388,881,1051,1116,638,1074,428,121,170,207,84,267,54,213,259,121,148,97,66,95,44,21,79,32,41,71,23,125,64,20,37,232,11,4,1,1,5,0,0,0,0,1,4,0,2,1305,30,26484
2020/10/6 19:15,2020/10/05,154,509,1231,2838,465,622,547,891,967,852,1145,2196,1015,1112,1073,778,500,388,882,1054,1119,638,1078,428,122,170,209,85,268,54,215,259,122,148,97,66,95,45,21,79,32,41,71,23,128,64,20,37,232,11,4,1,1,5,0,0,0,0,1,4,0,2,1306,30,26550
2020/10/7 19:15,2020/10/06,154,511,1236,2840,471,624,557,893,978,858,1157,2227,1017,1121,1074,780,502,390,887,1063,1128,646,1085,431,126,173,210,85,269,55,217,260,122,149,99,68,95,45,21,79,32,41,72,23,130,65,20,37,234,11,4,1,1,5,0,0,0,0,1,4,0,2,1310,31,26727
2020/10/8 19:30,2020/10/07,155,514,1243,2843,472,624,559,897,989,865,1168,2238,1019,1122,1076,786,509,392,891,1069,1137,651,1093,432,126,174,210,86,270,55,219,265,122,153,99,68,95,45,21,79,32,41,72,24,132,65,20,37,235,11,4,1,1,5,0,0,0,0,1,4,0,2,1320,31,26869
2020/10/9 19:30,2020/10/08,157,521,1259,2853,475,631,563,910,1002,879,1191,2250,1027,1125,1082,791,517,399,898,1077,1142,661,1099,432,128,177,212,87,275,55,228,269,122,154,99,68,96,45,21,79,32,44,72,24,133,66,20,37,238,11,4,1,1,5,0,0,0,0,1,4,0,2,1335,31,27117
2020/10/10 19:30,2020/10/09,157,527,1267,2858,480,632,565,916,1019,890,1204,2270,1033,1133,1091,794,527,400,903,1088,1153,664,1105,432,130,182,214,88,276,55,228,270,122,155,101,68,96,45,21,79,32,44,74,24,134,66,20,37,239,11,4,1,1,5,0,0,0,0,1,4,0,2,1352,31,27320
2020/10/11 19:15,2020/10/10,158,530,1278,2862,485,637,573,923,1024,898,1218,2309,1036,1138,1110,798,532,406,912,1095,1176,672,1117,432,131,184,216,88,278,57,231,272,122,155,101,68,99,45,21,81,32,46,76,24,134,66,20,37,240,11,4,1,1,5,0,0,0,0,1,4,0,2,1366,31,27569
2020/10/12 19:00,2020/10/11,158,532,1282,2874,485,642,577,930,1032,903,1228,2311,1037,1145,1114,799,537,408,914,1105,1185,681,1125,432,131,184,217,88,279,57,234,273,122,156,104,69,99,45,21,81,32,49,76,24,136,67,20,39,243,11,4,1,1,5,0,0,0,0,1,4,0,2,1372,32,27715
2020/10/13 19:15,2020/10/12,158,534,1285,2876,485,642,578,933,1035,905,1236,2312,1043,1152,1121,799,538,409,917,1109,1188,681,1126,432,131,186,217,88,280,57,240,274,122,156,104,69,102,46,21,81,33,50,76,24,136,67,20,39,243,11,4,1,1,5,0,0,0,0,1,4,0,2,1376,32,27793
2020/10/14 19:15,2020/10/13,159,538,1288,2884,487,643,583,938,1042,908,1251,2337,1050,1153,1128,805,539,412,925,1117,1193,687,1134,434,131,191,218,88,281,57,240,274,122,158,105,70,102,46,21,81,33,50,76,24,136,67,20,39,245,11,4,1,1,5,0,0,0,0,1,4,0,2,1388,32,27959
2020/10/15 19:30,2020/10/14,159,539,1293,2887,487,648,586,944,1046,915,1260,2353,1053,1156,1133,808,546,418,933,1118,1213,694,1145,436,131,192,220,88,283,57,245,274,122,161,106,72,102,46,22,85,33,51,77,24,136,67,20,39,251,11,4,1,1,5,0,0,0,0,1,4,0,2,1401,32,28136
2020/10/16 19:00,2020/10/15,160,547,1308,2906,491,653,589,946,1058,922,1305,2388,1069,1165,1142,816,550,422,942,1127,1227,697,1151,440,133,196,221,88,285,57,247,277,122,162,106,73,102,46,22,87,33,52,77,24,136,68,20,39,251,11,4,1,1,5,0,0,0,0,1,4,0,2,1414,32,28420
2020/10/17 19:15,2020/10/16,160,551,1317,2918,495,658,595,948,1066,925,1317,2405,1072,1171,1160,817,554,423,945,1139,1238,700,1157,444,135,197,221,88,285,57,250,280,123,163,108,73,102,46,22,87,33,53,77,25,137,69,20,39,252,11,4,1,1,5,0,0,0,0,1,4,0,2,1426,32,28604
2020/10/18 18:45,2020/10/17,162,555,1327,2931,500,660,596,953,1077,933,1347,2425,1077,1179,1163,821,564,428,956,1145,1250,710,1161,444,135,205,227,89,289,58,252,282,123,164,108,74,105,46,22,88,34,53,78,25,137,69,21,39,253,11,4,1,1,5,0,0,0,0,1,4,0,2,1438,32,28839
2020/10/19 19:45,2020/10/18,164,559,1335,2942,501,668,600,956,1082,934,1358,2425,1083,1187,1170,822,566,429,958,1158,1255,717,1161,446,136,206,229,89,291,58,253,284,124,164,108,74,105,46,22,88,34,53,78,26,137,69,21,38,255,11,4,1,1,5,0,0,0,0,1,4,0,2,1443,32,28968
2020/10/20 19:30,2020/10/19,164,563,1337,2950,501,668,601,959,1084,936,1366,2428,1083,1194,1173,823,566,436,958,1161,1259,717,1164,446,139,207,230,89,291,58,254,284,124,165,108,74,106,46,22,88,35,53,78,26,137,69,21,38,255,11,4,1,1,5,0,0,0,0,1,4,0,2,1451,32,29046
2020/10/21 19:30,2020/10/20,166,563,1342,2954,504,669,604,961,1089,939,1377,2452,1086,1202,1180,825,570,436,963,1170,1264,719,1168,449,140,211,233,89,291,58,255,287,125,165,109,74,106,46,22,88,35,53,78,27,138,69,21,38,256,11,4,1,1,5,0,0,0,0,1,4,0,2,1458,32,29185
2020/10/22 19:00,2020/10/21,166,564,1349,2954,508,671,610,965,1094,941,1390,2466,1087,1202,1187,833,574,438,968,1185,1271,725,1169,449,141,212,234,89,291,58,256,291,128,165,109,75,106,47,22,90,35,53,80,27,138,69,21,38,260,11,4,1,1,5,0,0,0,0,1,4,0,2,1473,32,29335
2020/10/23 19:15,2020/10/22,168,570,1358,2965,510,671,611,970,1107,944,1400,2483,1089,1206,1194,841,578,442,978,1199,1282,729,1175,453,141,213,237,89,294,58,257,292,130,165,110,75,106,48,22,90,35,53,80,27,138,70,22,38,261,11,4,1,1,5,0,0,0,0,1,4,0,2,1484,33,29520
2020/10/24 19:30,2020/10/23,171,573,1364,2971,511,673,614,979,1110,945,1415,2504,1094,1217,1201,847,585,447,983,1203,1290,730,1180,453,142,216,237,90,297,58,258,293,130,167,111,75,106,48,22,91,35,54,80,27,138,72,22,38,261,11,4,1,1,5,0,0,0,0,1,4,0,2,1516,33,29706
2020/10/25 18:45,2020/10/24,172,576,1372,2981,513,673,618,980,1116,949,1429,2528,1098,1222,1208,849,592,451,990,1206,1297,736,1184,457,142,220,238,91,300,58,261,312,132,170,111,75,107,49,22,94,35,54,82,27,139,72,23,38,268,11,4,1,1,5,0,0,0,0,1,4,0,2,1530,33,29909
2020/10/26 18:45,2020/10/25,174,580,1377,2988,522,678,618,980,1120,950,1443,2526,1101,1223,1214,851,597,455,1000,1212,1304,737,1184,459,142,222,239,91,303,58,262,316,131,171,111,75,107,49,22,94,35,54,82,27,138,73,24,38,272,11,4,1,1,5,0,0,0,0,1,4,0,2,1534,33,30025
2020/10/27 19:15,2020/10/26,174,582,1380,2994,522,680,620,986,1120,954,1448,2527,1108,1228,1216,853,601,458,1004,1215,1309,739,1184,459,143,224,240,92,303,58,262,316,131,173,111,80,107,49,22,94,35,54,82,27,138,73,24,38,272,11,4,1,1,5,0,0,0,0,1,4,0,2,1556,33,30127
2020/10/28 19:30,2020/10/27,176,583,1384,2999,525,681,620,988,1126,956,1462,2563,1113,1230,1223,859,603,462,1011,1221,1312,747,1192,462,144,226,241,92,306,58,262,317,132,173,112,80,107,50,22,94,35,54,83,27,138,73,24,38,273,11,4,1,1,5,0,0,0,0,1,4,0,2,1564,33,30285
2020/10/29 19:30,2020/10/28,177,583,1390,3003,527,685,625,990,1127,957,1480,2567,1119,1233,1226,865,608,464,1029,1230,1320,750,1202,465,146,230,241,92,310,58,266,319,132,175,116,80,107,50,22,94,36,54,85,27,138,73,24,38,285,11,4,1,1,5,0,0,0,0,1,4,0,2,1574,33,30456
2020/10/30 19:30,2020/10/29,178,585,1405,3017,528,692,633,1000,1134,962,1494,2588,1125,1241,1239,873,610,464,1035,1244,1322,753,1207,467,146,232,242,93,313,59,269,324,133,176,116,80,108,51,22,94,37,55,86,27,138,73,24,38,287,11,4,1,1,5,0,0,0,0,1,4,0,2,1596,33,30677
2020/10/31 19:45,2020/10/30,180,590,1416,3026,531,694,634,1002,1137,966,1514,2598,1127,1247,1249,879,618,472,1043,1252,1325,759,1212,471,147,235,243,93,319,59,274,329,136,178,118,83,108,52,22,95,37,55,87,28,139,74,25,38,288,11,4,1,1,5,0,0,0,0,1,4,0,2,1615,33,30881
2020/11/1 18:45,2020/10/31,181,593,1424,3040,534,698,639,1009,1144,972,1527,2612,1130,1256,1260,891,624,475,1053,1256,1327,769,1225,476,147,237,245,96,320,60,276,329,137,179,121,83,108,52,23,95,37,57,87,28,139,76,25,38,292,11,4,1,2,5,0,0,0,0,1,4,0,2,1631,33,31096
2020/11/2 19:15,2020/11/01,181,594,1427,3046,536,699,640,1009,1147,973,1534,2614,1136,1259,1267,891,631,479,1056,1262,1331,777,1228,476,148,239,249,97,321,61,277,331,136,180,122,86,110,53,23,95,37,58,89,28,139,77,25,38,293,11,4,1,2,5,0,0,0,0,1,4,0,2,1638,33,31206
